Data;tMax; tMin; UR; insolacao; vel vento; Ra; ETo PM;ETo HS
01/03/2007;30.6;17.2;59.5;9.3;1.969733084;38.16506856;5.345680434;5.482773249
02/03/2007;31;16.6;59;9.4;1.969733084;38.02471617;5.376869237;5.649513938
03/03/2007;30.4;17.6;57.75;11.4;2.593066916;37.88218054;6.058545833;5.332262493
04/03/2007;29.6;17.9;57.5;10.8;2.618;37.73749003;5.879174124;5.048437818
05/03/2007;30.6;17.9;58.75;11;1.87;37.59067505;5.636843059;5.302647612
06/03/2007;30.6;18;68.75;8.9;1.171866916;37.44176806;4.702898281;5.267362489
07/03/2007;32.8;17.8;60.5;11.2;1.146933084;37.29080361;5.45830707;5.860285715
08/03/2007;31.6;18.7;62.75;10.1;1.745333084;37.13781827;5.373995722;5.393779032
09/03/2007;31;17.5;60.25;10.6;0.8228;36.98285067;4.965325434;5.379928671
10/03/2007;31.8;17.4;58;10.5;1.072133084;36.8259415;5.13111999;5.579157453
11/03/2007;31.6;17.8;55.75;10.4;1.6456;36.66713344;5.449223644;5.451266022
12/03/2007;31.4;17.4;54.5;11;1.820133084;36.50647119;5.639008039;5.428282192
13/03/2007;31.6;16.7;52.25;10.8;1.221733084;36.34400145;5.240344328;5.542400751
14/03/2007;31;17.4;58.75;9.4;1.595733084;36.17977285;5.034252575;5.277745931
15/03/2007;31.6;17.1;57.25;11.1;1.146933084;36.013836;5.175572138;5.444255268
16/03/2007;31.4;17.5;73.75;7.8;1.7204;35.84624337;4.38560774;5.318494099
17/03/2007;29.7;19.3;85.75;5.3;1.620666916;35.67704936;3.438973279;4.5843741
18/03/2007;28.2;19.1;84.5;6;2.717733084;35.50631017;3.57438785;4.182228572
19/03/2007;29.2;18.6;79;5.4;2.244;35.33408381;3.663813498;4.519209159
20/03/2007;27.8;19.6;87;3.9;1.371333084;35.16043007;2.962791669;3.936508097
21/03/2007;29.1;18.4;72.75;5.5;1.022266916;34.98541045;3.529126312;4.479956987
22/03/2007;31;19.4;75.5;5.3;1.446133084;34.80908811;3.675441485;4.803255767
23/03/2007;32.2;17.5;66;9.8;1.5708;34.63152787;4.874488499;5.336005491
24/03/2007;32;17.9;63.25;10.4;1.5708;34.45279609;5.029729147;5.211442732
25/03/2007;30;19.4;80.5;4.5;1.7952;34.27296068;3.340540385;4.468911995
26/03/2007;31;18.8;73.5;8.8;1.446133084;34.092091;4.37127439;4.791702079
27/03/2007;32.2;19;63.5;9.7;1.695466916;33.91025782;4.938721193;5.039132409
28/03/2007;32;18.7;61.25;10.1;1.296533084;33.72753329;4.814231092;5.002168379
29/03/2007;31.2;18.2;61.25;10.8;2.518266916;33.54399081;5.397273416;4.844634989
30/03/2007;31.4;18.6;62.25;10.7;1.396266916;33.35970505;4.866270711;4.814761404
31/03/2007;32;16.9;63.75;8.9;1.396266916;33.1747518;4.45545425;5.13386236
01/04/2007;32.4;17.5;53.25;10.1;2.119333084;33.10060081;5.375963871;5.131442354
02/04/2007;31;18;61.5;10.3;1.2716;32.91484255;4.62645358;4.716092186
03/04/2007;31.8;17.1;58.5;10.1;1.3464;32.72860313;4.677723361;4.980756288
04/04/2007;32.4;16.5;61.75;10.2;1.520933084;32.54196183;4.738465121;5.150569701
05/04/2007;30.4;20.1;79.25;3.9;1.969733084;32.35499879;3.182697862;4.199746451
06/04/2007;27.8;18.3;76.25;5.2;2.368666916;32.16779496;3.400961228;3.805121705
07/04/2007;25.2;18.6;79;0.2;1.745333084;31.98043202;2.192607264;3.064386209
08/04/2007;28.2;18.4;88;3;1.894933084;31.79299227;2.506289272;3.843138883
09/04/2007;25.9;16.8;87.5;3.8;1.022266916;31.60555864;2.482872108;3.506861983
10/04/2007;29;16.4;72.25;8;1.471066916;31.41821454;3.722250163;4.243529884
11/04/2007;29.6;17.6;64;9.2;1.845066916;31.23104382;4.317652091;4.208094232
12/04/2007;30;17.2;69.5;9.6;0.797866916;31.04413072;3.874110671;4.320113298
13/04/2007;30.2;16.2;64.25;8.8;1.5708;30.85755973;4.078601753;4.447560445
14/04/2007;28.6;16.3;67.25;8.1;2.244;30.67141559;4.007975128;4.067865122
15/04/2007;29.8;16.5;62.5;9.6;1.919866916;30.48578318;4.339017878;4.277529531
16/04/2007;29.6;17;68.25;9.5;1.371333084;30.30074745;3.954635005;4.153342879
17/04/2007;28.6;16.7;64.75;10.2;1.845066916;30.11639335;4.20836277;3.948330459
18/04/2007;28.4;16.6;69;9.7;2.4684;29.93280578;4.169777626;3.893255773
19/04/2007;28.4;17.1;66.25;10;2.792533084;29.75006949;4.417035186;3.810116059
20/04/2007;28.2;17.8;71.5;8.8;1.894933084;29.56826903;3.78601892;3.655302293
21/04/2007;29.2;17.5;78.5;5;0.947466916;29.38748866;2.790091478;3.886386363
22/04/2007;28;18.7;85.75;1.1;1.097066916;29.2078123;1.971113384;3.443744861
23/04/2007;28.4;16.9;81.5;6.5;0.748;29.0293235;2.889893066;3.741317893
24/04/2007;28.4;17.6;80;7.1;1.097066916;28.85210528;3.072970913;3.634704813
25/04/2007;30;17.2;71.75;9.9;0.698133084;28.67624016;3.56948816;3.990673501
26/04/2007;29.8;16.5;72;9.1;1.595733084;28.50181006;3.669998569;3.999167635
27/04/2007;30.4;18.3;70;7;1.2716;28.32889623;3.344779388;3.902436508
28/04/2007;23.4;17.2;70.75;3.1;2.817466916;28.15757921;2.86818223;2.509748797
29/04/2007;24.5;15.9;76;3.6;1.894933084;27.98793875;2.498396114;2.93032472
30/04/2007;28;13.7;78.75;7.6;1.221733084;27.82005379;2.936231582;3.820191045
01/05/2007;27.4;13.4;62.5;10.1;0.797866916;27.58811251;3.244031819;3.713575494
02/05/2007;27.6;12.5;57.25;10.5;1.146933084;27.42475737;3.489667655;3.798662956
03/05/2007;29.5;10.3;60;9.9;1.545866916;27.26341917;3.656398585;4.241267587
04/05/2007;26.6;15.2;71.5;5.3;2.642933084;27.10417255;3.085221769;3.33512225
05/05/2007;27.6;13.6;61.25;9.9;1.296533084;26.94709108;3.417483109;3.645920639
06/05/2007;27.2;12.5;67.25;9.6;1.3464;26.79224715;3.230080636;3.641830806
07/05/2007;28.4;12.1;65.25;9.9;1.396266916;26.63971199;3.371884617;3.853460307
08/05/2007;30.2;16.3;60.5;7.7;1.595733084;26.4895556;3.52010234;3.817271781
09/05/2007;26.8;16.4;78.5;2.1;1.7952;26.3418467;2.192252323;3.151381068
10/05/2007;21.6;10;62.75;10.5;3.565466916;26.19665271;3.560594022;2.822531947
11/05/2007;23.4;10.6;64.75;9.1;2.493333084;26.05403973;3.22695636;3.053979263
12/05/2007;26;10.4;70.25;9.6;1.022266916;25.91407248;2.831444269;3.468871862
13/05/2007;27.6;12.8;62.25;9.7;0.9724;25.77681426;3.044135515;3.547410953
14/05/2007;28;11.9;70.25;8.2;0.9724;25.64232698;2.771921416;3.65623554
15/05/2007;28.4;14.5;63.75;9.4;1.097066916;25.51067107;3.119525598;3.513935871
16/05/2007;28.4;16.9;69.25;8.9;2.044533084;25.38190548;3.407192742;3.277129671
17/05/2007;29.4;14.4;65.25;8.6;0.5984;25.25608766;2.773190214;3.654940127
18/05/2007;29.4;14.3;61.75;9.4;1.146933084;25.13327354;3.178115432;3.644466042
19/05/2007;28.2;13.9;61;8;1.3464;25.0135175;3.046389338;3.458288069
20/05/2007;25.8;16.7;74.25;6.2;2.8424;24.89687235;2.930212647;2.759860339
21/05/2007;26.4;15.4;67.25;6;1.531734204;24.78338934;2.709384155;2.993235373
22/05/2007;23.6;13.8;90.25;0.1;1.146933084;24.6731181;1.307239172;2.652614617
23/05/2007;17.1;14.5;97;0;0.8976;24.56610667;1.076496433;1.252209363
24/05/2007;22.8;13.2;69.25;6.5;1.7204;24.46240146;2.508838018;2.552712702
25/05/2007;21.4;7.2;64;9.6;2.0196;24.36204727;2.72936669;2.772144445
26/05/2007;23.4;8.1;67.5;8.7;1.520933084;24.26508722;2.553339165;2.995303021
27/05/2007;23;10.8;86.75;4;1.845066916;24.17156281;1.758187882;2.755508413
28/05/2007;23.8;13.9;77.75;7.7;1.2716;24.08151388;2.36061011;2.611735005
29/05/2007;22.6;14.6;83;4.7;1.446133084;23.99497861;1.942509923;2.323195816
30/05/2007;21.4;10.7;82;4.6;2.219066916;23.9119935;1.910167609;2.489716874
31/05/2007;22.2;7.5;70.25;8.8;2.742666916;23.8325934;2.679011254;2.80517889
01/06/2007;25;9.2;74.75;8.9;1.6456;23.80184465;2.521222168;3.098507743
02/06/2007;26.7;12.8;81.5;5.5;1.7952;23.72751889;2.217365543;3.117149763
03/06/2007;22;16.3;84.25;0.3;2.144266916;23.65685492;1.560237321;1.958379598
04/06/2007;22;9.5;65.75;9.8;0.723066916;23.58988187;2.255585357;2.625797898
05/06/2007;23.6;6.5;53;9.6;1.670533084;23.52662721;2.882436203;2.999031996
06/06/2007;24.4;7.2;67;7.2;1.097066916;23.46711672;2.233453547;3.068677389
07/06/2007;26.6;8.4;64.25;9.2;0.847733084;23.4113745;2.453508864;3.3084556
08/06/2007;27.8;11.5;67.75;9.1;1.246666916;23.35942298;2.718492702;3.314329894
09/06/2007;27;12.5;66.5;9.4;1.246666916;23.31128291;2.735672442;3.127865836
10/06/2007;27.2;12.7;66.5;9.6;1.072133084;23.26697336;2.687979198;3.138548533
11/06/2007;26.6;11.4;66.25;9.8;1.122;23.22651174;2.65928571;3.127098795
12/06/2007;26.4;10.7;68;9.7;1.1968;23.18991378;2.625614477;3.134305859
13/06/2007;27.6;10.3;66.5;10;0.947466916;23.15719355;2.62013136;3.321653445
14/06/2007;27.8;10.4;64;9.5;1.371333084;23.12836343;2.81992142;3.340672427
15/06/2007;28.4;11.1;65.25;9.2;1.446133084;23.10343417;2.857576734;3.386082472
16/06/2007;29;12.5;60.25;8.9;1.146933084;23.08241484;2.815876843;3.391841858
17/06/2007;26.8;15.4;61.25;9.2;1.695466916;23.06531283;3.059985227;2.842820087
18/06/2007;27.2;12.1;57.75;9.2;1.670533084;23.05213392;3.06330312;3.148034105
19/06/2007;26;10.4;51.75;9.5;2.3188;23.0428822;3.485209779;3.074606908
20/06/2007;25;11.3;57.75;10;2.268933084;23.03756011;3.248872611;2.876627705
21/06/2007;26;9.8;68.25;9.7;1.171866916;23.03616846;2.548098083;3.106161041
22/06/2007;26.4;10.5;63.25;9.7;1.595733084;23.03870639;2.854929298;3.125019
23/06/2007;25.4;9.5;70.75;9.5;1.146933084;23.04517139;2.447808188;3.039664315
24/06/2007;26.2;9.2;68.5;9.4;0.5984;23.05555933;2.282123789;3.166769661
25/06/2007;25.2;11.7;64.25;9.4;2.642933084;23.06986442;3.172096257;2.883420199
26/06/2007;25;12.6;65.5;8.9;1.845066916;23.08807923;2.812922292;2.792336358
27/06/2007;25;10.9;72.25;6;1.0472;23.11019468;2.100881991;2.911234609
28/06/2007;26.6;10.3;65.5;8.6;1.146933084;23.13620006;2.537248403;3.177472812
29/06/2007;27;11.2;64.5;7.7;1.2716;23.16608303;2.577881222;3.188566782
30/06/2007;26.2;13.6;64.5;7.6;1.3464;23.1998296;2.618174678;2.913395311
01/07/2007;25.8;10;59.5;9.5;1.520933084;23.25353559;2.852908536;3.094373576
02/07/2007;25.4;9.5;67.75;7;1.4212;23.29648794;2.41285057;3.070486509
03/07/2007;26;9.4;62.75;9.7;1.496;23.34324412;2.804616662;3.165738513
04/07/2007;26.4;9.6;65.25;9.4;1.022266916;23.39378294;2.557482628;3.21841661
05/07/2007;26.4;10.7;66;9.5;1.87;23.44808159;2.942655091;3.166203006
06/07/2007;26.6;10.8;65.75;9.4;1.072133084;23.50611566;2.627176738;3.197075655
07/07/2007;26.6;10.4;62.25;9.5;1.321466916;23.56785908;2.80152086;3.227815762
08/07/2007;26.6;9.6;63.25;9.6;1.2716;23.63328417;2.760388813;3.279002246
09/07/2007;28;10.4;59.75;9.8;0.8228;23.70236163;2.680811721;3.448443377
10/07/2007;27.8;11;65.75;9.6;1.396266916;23.77506055;2.902978377;3.397565084
11/07/2007;28.2;11.2;61;9.6;1.471066916;23.8513484;3.067726821;3.456152236
12/07/2007;25;15;62;8;3.191466916;23.93119103;3.537515623;2.680750728
13/07/2007;25;11.6;71;5.7;1.022266916;24.01455272;2.181981299;2.973795172
14/07/2007;26;9.4;59.25;9;1.321466916;24.10139612;2.811922981;3.266470205
15/07/2007;29.6;10.1;58.75;9.6;1.146933084;24.19168231;3.032330344;3.768600961
16/07/2007;28.6;13.7;65.5;8.8;1.446133084;24.28537078;3.031715464;3.421018165
17/07/2007;26.6;13.9;70;4.8;1.1968;24.38241944;2.32419162;3.097577487
18/07/2007;19.6;12.2;78.5;0;1.171866916;24.48278465;1.425969746;2.102687946
19/07/2007;24.8;9.1;56.25;9.2;1.446133084;24.5864212;2.920727159;3.17137929
20/07/2007;27.2;9.1;58.5;9.7;1.471066916;24.69328236;3.11093188;3.537902157
21/07/2007;28.8;10;56;9.3;1.4212;24.80331983;3.238511673;3.747500333
22/07/2007;28.8;11.5;53.75;9;2.443466916;24.91648385;3.933910262;3.683947179
23/07/2007;29;14.7;68;7.5;3.6652;25.03272311;3.774496567;3.515552125
24/07/2007;27.2;16.3;77.5;4.2;1.371333084;25.15198484;2.305258255;3.076020982
25/07/2007;23.6;16.6;89;1.1;1.745333084;25.2742148;1.574435872;2.373596485
26/07/2007;22.8;11.2;68.5;8.3;1.146933084;25.39935732;2.544523939;2.819397357
27/07/2007;18.4;13.3;89.25;0;1.446133084;25.52735527;1.271439465;1.816712811
28/07/2007;21.8;13.7;80.5;4;2.618;25.65815015;2.173474434;2.43110312
29/07/2007;18;9.9;68;10.1;3.316133084;25.79168208;2.941744978;2.182469095
30/07/2007;18.6;5.6;58;8.7;2.642933084;25.9278898;2.938127746;2.61745459
31/07/2007;23.8;5.9;58;10.4;1.072133084;26.06671076;2.84009838;3.371728728
01/08/2007;25.8;7.7;56.75;9.1;1.371333084;26.12295659;3.071205037;3.587816843
02/08/2007;26;10.8;60.25;9.7;1.2716;26.26532851;3.126571567;3.46346261
03/08/2007;25.6;9.5;53.5;10;2.368666916;26.41015828;3.811208324;3.499843823
04/08/2007;26.8;9.7;59.75;9.9;1.321466916;26.55737907;3.240592524;3.698649158
05/08/2007;27.8;10.5;59.25;9.7;1.7204;26.70692285;3.541772401;3.834392185
06/08/2007;24.1;12.2;64.25;9.2;2.5432;26.85872046;3.456084318;3.111535389
07/08/2007;28.2;10;59;9.7;1.4212;27.01270161;3.446174181;3.972192352
08/08/2007;29.2;11.7;49.5;1;1.969733084;27.16879497;3.239828362;4.060742337
09/08/2007;27.4;12.1;52.5;10;2.6928;27.32692817;4.357697166;3.749011075
10/08/2007;26.2;11.6;51.25;8.4;1.87;27.48702785;3.678361397;3.600206628
11/08/2007;26;11.1;55.5;6.9;1.919866916;27.64901973;3.425910665;3.623452496
12/08/2007;23.6;13.6;62.5;6.3;3.1416;27.81282864;3.532675739;2.990068768
13/08/2007;26.2;12.3;55.5;10.2;2.717733084;27.97837856;4.239466559;3.609469189
14/08/2007;25.2;12.4;55.5;10.3;2.892266916;28.14559268;4.251935931;3.442020019
15/08/2007;26.4;11.4;50.25;10.4;1.845066916;28.31439347;3.997984544;3.758623199
16/08/2007;26.2;9.9;51.25;10.5;2.3188;28.4847027;4.202207209;3.850335297
17/08/2007;27.8;9.9;48.75;10.3;2.0944;28.65644151;4.302079251;4.149749222
18/08/2007;27;11.7;52.75;7.9;2.368666916;28.82953049;4.068105475;3.912348374
19/08/2007;25.6;12.1;56;10.5;1.7952;29.00388968;3.889414417;3.64745499
20/08/2007;28;10;50.75;10.4;1.072133084;29.17943869;3.682792535;4.254537288
21/08/2007;29.4;13.7;51.5;10.2;2.1692;29.35609674;4.598319046;4.274484609
22/08/2007;28.2;13.5;52.25;10.1;1.894933084;29.5337827;4.307001447;4.087132507
23/08/2007;28.2;11.2;41.75;10;2.044533084;29.71241517;4.625366489;4.290291191
24/08/2007;29.4;10.6;46.75;10.4;1.221733084;29.89191255;4.050128903;4.575305711
25/08/2007;31;9.8;45.5;10.6;1.221733084;30.07219311;4.228521678;4.939644129
26/08/2007;32;12.2;38;10.2;1.770266916;30.25317502;4.974546978;5.016262373
27/08/2007;32.6;13.1;40.75;8.8;1.695466916;30.43477645;4.761353787;5.102196949
28/08/2007;30;13.9;61.75;9.4;2.817466916;30.61691563;4.645140738;4.560653873
29/08/2007;28.6;16.5;63.5;7.3;2.4684;30.79951091;4.124609963;4.037410305
30/08/2007;24.6;15.5;67.5;3.8;2.418533084;30.98248082;3.16840489;3.303951838
31/08/2007;26.8;15.7;62.5;2.8;1.695466916;31.16574417;3.045918254;3.787040033
01/09/2007;30;13;59.75;9.5;1.446133084;31.23911354;4.141317065;4.744531748
02/09/2007;30.8;13.9;46.75;9.9;1.919866916;31.42265191;4.912188027;4.861294746
03/09/2007;30.6;15.4;58.5;9.8;2.4684;31.6062903;4.905371896;4.712360033
04/09/2007;27.4;16.1;55.75;9.6;3.091733084;31.78994889;5.002476049;3.96151653
05/09/2007;27.6;15.4;57.75;9.6;2.044533084;31.97354844;4.470711942;4.113887082
06/09/2007;28.4;16;56.75;9.2;2.343733084;32.15701031;4.697009883;4.24559798
07/09/2007;29.4;14;45;10.7;2.368666916;32.34025657;5.356941373;4.698906023
08/09/2007;28.8;13.3;49;10.4;2.3936;32.52321005;5.132416962;4.662831841
09/09/2007;28.5;12.5;47.25;10.4;2.0196;32.7057944;4.920127189;4.696634193
10/09/2007;27.4;12.5;50.5;10.5;2.568133084;32.88793417;5.05248923;4.492146315
11/09/2007;27;13.7;53.75;8.6;2.343733084;33.06955485;4.592133374;4.312806814
12/09/2007;27.4;13.6;45.5;8.7;3.116666916;33.25058295;5.392691277;4.434586156
13/09/2007;27.4;13.8;52.5;9.1;2.867333084;33.43094608;5.039179243;4.43781523
14/09/2007;28.8;11.1;42.75;11.2;2.144266916;33.61057296;5.327993078;5.003845095
15/09/2007;30.4;11.8;43.75;9.9;1.321466916;33.78939354;4.691015924;5.313925034
16/09/2007;32.3;14.3;39.75;9;1.7204;33.96733901;5.236793811;5.552304412
17/09/2007;31.6;15.2;50.5;9.9;2.518266916;34.14434187;5.630255752;5.340431878
18/09/2007;29.2;14.7;54.5;10;2.967066916;34.32033599;5.450577878;4.869855629
19/09/2007;33.4;13.8;51.5;9.9;1.919866916;34.49525667;5.40146461;5.927017432
20/09/2007;34;15.7;42.5;9.4;1.670533084;34.66904068;5.474558822;5.929798958
21/09/2007;33.6;15.8;39.75;9.4;1.969733084;34.84162628;5.800935438;5.856742338
22/09/2007;33;17.2;39.75;8.6;1.9448;35.01295333;5.640949455;5.597300647
23/09/2007;34.5;15.2;39.75;10.2;1.1968;35.18296328;5.287307941;6.180157178
24/09/2007;35.8;15.7;40.75;9.8;1.520933084;35.35159924;5.694692976;6.470980641
25/09/2007;26.4;13.8;61.75;8.2;3.864666916;35.518806;4.905023432;4.479847033
26/09/2007;22.4;12.9;65;5.2;3.5904;35.68453007;3.848063418;3.655475909
27/09/2007;29.3;13.5;57;8.8;2.6928;35.84871974;5.146035195;5.236966257
28/09/2007;31.8;14.2;59.5;8.7;2.4684;36.01132508;5.227644627;5.779001096
29/09/2007;31.6;15.7;62;8.2;2.642933084;36.17229797;5.157255141;5.605341583
30/09/2007;27;15.5;67.25;6.2;2.967066916;36.33159214;4.265675419;4.510898181
01/10/2007;25.8;14.2;59.25;9;3.6652;36.55169959;5.143883732;4.404525409
02/10/2007;28.6;12;53.5;9.9;2.4684;36.70678732;5.31185913;5.333516126
03/10/2007;30.2;13.1;50.5;9.7;2.3936;36.86005314;5.58138655;5.628682903
04/10/2007;30;13.1;47.75;10.7;2.144266916;37.01145912;5.689259863;5.604639334
05/10/2007;32;13.4;47.25;10.3;2.268933084;37.16096929;5.968841574;6.076305027
06/10/2007;32.9;13.7;42.25;10.1;1.919866916;37.30854963;5.953904898;6.290128887
07/10/2007;32.9;16.5;44.5;8.3;1.770266916;37.45416803;5.537754635;6.035141849
08/10/2007;30.4;17.6;49.75;10.1;2.518266916;37.59779438;6.034162622;5.264266364
09/10/2007;30;15.3;47.5;9.7;2.867333084;37.73940047;6.120145469;5.480045475
10/10/2007;30.4;14.5;41.75;10.9;2.119333084;37.87896006;6.074043908;5.692358072
11/10/2007;32.2;13.6;36.25;10.9;1.994666916;38.01644882;6.312835895;6.248415073
12/10/2007;34.1;14.2;38.5;10.4;1.2716;38.15184436;5.716714861;6.685581434
13/10/2007;33.8;15.7;41.5;7.9;1.296533084;38.28512619;5.237908448;6.490105197
14/10/2007;32.4;19.9;55.5;3.7;2.3936;38.41627572;4.832841383;5.590228473
15/10/2007;30.8;19.3;50.25;6.2;2.667866916;38.54527623;5.582074456;5.24552394
16/10/2007;34.6;17.3;43.25;9;1.820133084;38.67211284;6.067621189;6.590744238
17/10/2007;36.4;18;46;8.9;2.717733084;38.79677251;6.936229649;7.014066534
18/10/2007;30.6;19.2;73.75;1.9;1.072133084;38.91924399;3.098052239;5.255510121
19/10/2007;28.6;18.3;76.5;3.3;1.620666916;39.0395178;3.410405728;4.840992617
20/10/2007;33;17.8;50.5;10.8;1.471066916;39.1575862;5.929106636;6.1776883
21/10/2007;34.8;19;53;9.7;1.7952;39.27344313;6.090202634;6.53667063
22/10/2007;30.4;17.7;82.25;4.9;3.490666916;39.38708421;3.880204802;5.502874591
23/10/2007;20;17.6;93;0;1.7952;39.49850667;1.918242375;2.098082804
24/10/2007;20.4;17.9;90.5;0;2.3936;39.60770934;2.011847013;2.167884128
25/10/2007;19.2;16.9;94.25;0;1.072133084;39.71469256;1.908247902;2.02298513
26/10/2007;28;17.1;75;5.3;1.820133084;39.81945817;3.922741783;4.97000603
27/10/2007;31.6;17.4;73.5;7.7;1.7204;39.92200944;4.75942513;5.962356518
28/10/2007;34;17.5;62.25;8.8;1.87;40.02235106;5.609980505;6.633913616
29/10/2007;34.8;17.7;59;10.3;1.446133084;40.12048903;5.922273909;6.847991108
30/10/2007;35.2;19.6;70.75;8.8;1.745333084;40.21643063;5.533514548;6.727799119
31/10/2007;32.2;17.9;69;6.7;0.9724;40.3101844;4.480592363;6.12093801
01/11/2007;32.4;21.2;65;2.7;1.496;40.34707545;3.920726952;5.651242317
02/11/2007;31.9;19.3;72.25;6.2;1.545866916;40.43778279;4.526872113;5.845885924
03/11/2007;33;20.9;77.5;7.3;0.922533084;40.52632744;4.709204895;5.919853686
04/11/2007;27.6;16.5;87;1.6;1.7204;40.61272166;2.714331697;5.059876408
05/11/2007;26.8;15.7;72;6.6;3.764933084;40.69697871;4.559238624;4.968584678
06/11/2007;21.8;17.4;94.5;0;1.969733084;40.77911277;1.958734885;3.00209003
07/11/2007;26;17;82.75;0.4;1.5708;40.85913885;2.526374502;4.520547254
08/11/2007;24.4;17.4;81.25;0.4;1.770266916;40.93707275;2.559295842;3.933369709
09/11/2007;26.8;16.4;80.25;1.4;1.894933084;41.01293102;2.897671061;4.890144566
10/11/2007;25.4;18.7;84.75;0.6;2.3188;41.08673087;2.613261236;3.976997459
11/11/2007;28.2;18.1;92.75;1.3;1.097066916;41.15849008;2.582639417;5.026457631
12/11/2007;28;17.4;90.25;4.7;2.593066916;41.22822701;3.372301477;5.101414517
13/11/2007;19.4;15.9;91;0;3.415866916;41.29596048;1.959014463;2.570075209
14/11/2007;29.4;16.7;70.75;9.9;0.922533084;41.36170971;5.090996541;5.650415737
15/11/2007;25.4;19.6;80.25;0.2;1.321466916;41.4254943;2.581861288;3.772895194
16/11/2007;21.6;17.4;81;0;3.715066916;41.48733409;2.633457725;2.976027944
17/11/2007;28;16.5;70.75;9.6;3.715066916;41.5472492;5.402316416;5.295192033
18/11/2007;28.8;16.7;63;9.9;2.443466916;41.60525988;5.649419113;5.507059667
19/11/2007;29.6;17.1;78;7.4;2.194133084;41.66138649;4.596666868;5.687829434
20/11/2007;29.8;16.7;67.25;8.9;1.695466916;41.71564943;5.17786754;5.816152932
21/11/2007;28.4;16.4;61.25;12;3.016933084;41.7680691;6.258764964;5.458195335
22/11/2007;28.6;13.5;61.25;10.9;2.967066916;41.81866581;5.893754806;5.924308542
23/11/2007;29.2;14.4;64.25;9;2.0196;41.86745974;5.235550393;5.985365198
24/11/2007;29.2;16.6;68.75;10.2;0.997333084;41.9144709;5.231808541;5.682398267
25/11/2007;27.3;18.3;84.25;1.1;1.6456;41.95971904;2.788526958;4.795875043
26/11/2007;29.4;18.5;78;4.9;1.171866916;42.00322363;3.924716393;5.433008074
27/11/2007;29.9;18.3;71.75;9.9;2.3188;42.04500378;5.527829155;5.630479901
28/11/2007;29.4;17.3;68.75;12.4;2.069466916;42.08507821;6.044654642;5.652995795
29/11/2007;27.2;14.4;73.75;4.9;2.3188;42.1234652;3.972692337;5.45889045
30/11/2007;30.1;16.4;65.75;11.4;1.994666916;42.16018252;5.914646498;6.011238047
01/12/2007;30.2;17.6;62.25;10.1;1.87;42.20881445;5.757548065;5.861015426
02/12/2007;32;18.6;62.75;11.5;1.595733084;42.2415938;6.194479194;6.252088821
03/12/2007;32.8;19.4;59;9;1.7204;42.27275965;5.84708682;6.37293377
04/12/2007;32.8;19;73.25;8.2;3.2164;42.30232708;5.561194365;6.442490107
05/12/2007;30.2;18.1;74.5;8.1;1.845066916;42.33031046;4.972714268;5.794969967
06/12/2007;30.8;19.6;71.75;6.7;3.166533084;42.35672341;5.139460235;5.718490528
07/12/2007;30.2;18.9;86.5;4.9;1.396266916;42.38157874;3.842520894;5.660538938
08/12/2007;26.8;18.2;87.25;1.7;2.044533084;42.40488847;2.855242697;4.701804707
